t,TWA,AWA,u,v,r,phi,p,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
18.39583,-84.23562,-81.15404,0.00647,3.45423,0.05971,-33.32516,19.47947,-68.84596,-1.28497,3.17090,3.33252,0.00000,0.00000,0.00000,0.00000,none
18.40000,-84.24984,-81.21050,0.00215,3.45597,0.05943,-33.24403,19.46183,-68.78950,-1.28815,3.16950,3.32440,0.00000,0.00000,0.00000,0.00000,none
18.40417,-84.26400,-81.19224,0.00650,3.45770,0.05915,-33.16298,19.44418,-68.80776,-1.28712,3.16995,3.31630,0.00000,0.00000,0.00000,0.00000,none
18.40833,-84.27809,-81.24855,0.00219,3.45942,0.05888,-33.08200,19.42651,-68.75145,-1.29030,3.16856,3.30820,0.00000,0.00000,0.00000,0.00000,none
18.41250,-84.29211,-81.22999,0.00655,3.46113,0.05860,-33.00109,19.40884,-68.77001,-1.28925,3.16902,3.30011,0.00000,0.00000,0.00000,0.00000,none
18.41667,-84.30607,-81.28614,0.00224,3.46284,0.05833,-32.92026,19.39116,-68.71386,-1.29242,3.16763,3.29203,0.00000,0.00000,0.00000,0.00000,none
18.42083,-84.31996,-81.26726,0.00662,3.46454,0.05806,-32.83950,19.37346,-68.73274,-1.29135,3.16809,3.28395,0.00000,0.00000,0.00000,0.00000,none
18.42500,-84.33379,-81.32327,0.00231,3.46623,0.05779,-32.75881,19.35576,-68.67673,-1.29451,3.16671,3.27588,0.00000,0.00000,0.00000,0.00000,none
18.42917,-84.34756,-81.30408,0.00670,3.46791,0.05752,-32.67820,19.33804,-68.69592,-1.29343,3.16718,3.26782,0.00000,0.00000,0.00000,0.00000,none
18.43333,-84.36125,-81.35995,0.00239,3.46960,0.05725,-32.59766,19.32032,-68.64005,-1.29658,3.16580,3.25977,0.00000,0.00000,0.00000,0.00000,none
18.43750,-84.37489,-81.34045,0.00680,3.47126,0.05698,-32.51720,19.30258,-68.65955,-1.29548,3.16629,3.25172,0.00000,0.00000,0.00000,0.00000,none
18.44167,-84.38846,-81.39617,0.00249,3.47293,0.05672,-32.43681,19.28483,-68.60383,-1.29862,3.16491,3.24368,0.00000,0.00000,0.00000,0.00000,none
18.44583,-84.40197,-81.37637,0.00691,3.47459,0.05645,-32.35649,19.26708,-68.62363,-1.29750,3.16540,3.23565,0.00000,0.00000,0.00000,0.00000,none
18.45000,-84.41542,-81.43194,0.00260,3.47624,0.05619,-32.27625,19.24931,-68.56806,-1.30064,3.16403,3.22763,0.00000,0.00000,0.00000,0.00000,none
18.45417,-84.42880,-81.41184,0.00704,3.47788,0.05593,-32.19608,19.23154,-68.58816,-1.29950,3.16452,3.21961,0.00000,0.00000,0.00000,0.00000,none
18.45833,-84.44212,-81.46728,0.00273,3.47952,0.05567,-32.11599,19.21376,-68.53272,-1.30263,3.16316,3.21160,0.00000,0.00000,0.00000,0.00000,none
18.46250,-84.45539,-81.44688,0.00718,3.48115,0.05542,-32.03597,19.19596,-68.55312,-1.30148,3.16366,3.20360,0.00000,0.00000,0.00000,0.00000,none
18.46667,-84.46858,-81.50218,0.00288,3.48277,0.05516,-31.95602,19.17816,-68.49782,-1.30460,3.16229,3.19560,0.00000,0.00000,0.00000,0.00000,none
18.47083,-84.48172,-81.48149,0.00734,3.48439,0.05491,-31.87615,19.16035,-68.51851,-1.30343,3.16280,3.18762,0.00000,0.00000,0.00000,0.00000,none
18.47500,-84.49480,-81.53665,0.00304,3.48600,0.05466,-31.79635,19.14254,-68.46335,-1.30654,3.16145,3.17964,0.00000,0.00000,0.00000,0.00000,none
18.47917,-84.50782,-81.51567,0.00752,3.48760,0.05441,-31.71663,19.12471,-68.48433,-1.30536,3.16196,3.17166,0.00000,0.00000,0.00000,0.00000,none
18.48333,-84.52078,-81.57069,0.00322,3.48920,0.05416,-31.63698,19.10687,-68.42931,-1.30846,3.16061,3.16370,0.00000,0.00000,0.00000,0.00000,none
18.48750,-84.53368,-81.54943,0.00771,3.49078,0.05391,-31.55741,19.08903,-68.45057,-1.30726,3.16113,3.15574,0.00000,0.00000,0.00000,0.00000,none
18.49167,-84.54652,-81.60432,0.00341,3.49237,0.05367,-31.47791,19.07118,-68.39568,-1.31036,3.15978,3.14779,0.00000,0.00000,0.00000,0.00000,none
18.49583,-84.55931,-81.58277,0.00791,3.49394,0.05343,-31.39848,19.05332,-68.41723,-1.30914,3.16031,3.13985,0.00000,0.00000,0.00000,0.00000,none
18.50000,-84.57204,-81.63754,0.00361,3.49552,0.05319,-31.31913,19.03546,-68.36246,-1.31223,3.15896,3.13191,0.00000,0.00000,0.00000,0.00000,none
18.50417,-84.58471,-81.61571,0.00813,3.49708,0.05295,-31.23985,19.01758,-68.38429,-1.31100,3.15950,3.12399,0.00000,0.00000,0.00000,0.00000,none
18.50833,-84.59732,-81.67035,0.00383,3.49864,0.05272,-31.16065,18.99970,-68.32965,-1.31408,3.15815,3.11606,0.00000,0.00000,0.00000,0.00000,none
18.51250,-84.60988,-81.64824,0.00836,3.50018,0.05248,-31.08152,18.98181,-68.35176,-1.31283,3.15870,3.10815,0.00000,0.00000,0.00000,0.00000,none
18.51667,-84.62238,-81.70276,0.00406,3.50173,0.05225,-31.00247,18.96392,-68.29724,-1.31591,3.15736,3.10025,0.00000,0.00000,0.00000,0.00000,none
18.52083,-84.63483,-81.68038,0.00861,3.50326,0.05203,-30.92349,18.94602,-68.31962,-1.31465,3.15791,3.09235,0.00000,0.00000,0.00000,0.00000,none
18.52500,-84.64722,-81.73478,0.00431,3.50480,0.05180,-30.84458,18.92811,-68.26522,-1.31771,3.15657,3.08446,0.00000,0.00000,0.00000,0.00000,none
18.52917,-84.65956,-81.71213,0.00886,3.50632,0.05158,-30.76575,18.91020,-68.28787,-1.31644,3.15713,3.07658,0.00000,0.00000,0.00000,0.00000,none
18.53333,-84.67185,-81.80497,0.00014,3.50784,0.05135,-30.68700,18.89227,-68.19503,-1.32167,3.15485,3.06870,0.00000,0.00000,0.00000,0.00000,none
18.53750,-84.68408,-81.78185,0.00473,3.50934,0.05112,-30.60832,18.87450,-68.21815,-1.32037,3.15542,3.06083,0.00000,0.00000,0.00000,0.00000,none
18.54167,-84.69626,-81.83581,0.00046,3.51085,0.05090,-30.52971,18.85673,-68.16419,-1.32341,3.15409,3.05297,0.00000,0.00000,0.00000,0.00000,none
18.54583,-84.70838,-81.81242,0.00507,3.51234,0.05067,-30.45118,18.83894,-68.18758,-1.32209,3.15466,3.04512,0.00000,0.00000,0.00000,0.00000,none
18.55000,-84.72045,-81.86626,0.00080,3.51383,0.05045,-30.37272,18.82115,-68.13374,-1.32513,3.15334,3.03727,0.00000,0.00000,0.00000,0.00000,none
18.55417,-84.73247,-81.84261,0.00542,3.51531,0.05023,-30.29434,18.80335,-68.15739,-1.32379,3.15392,3.02943,0.00000,0.00000,0.00000,0.00000,none
18.55833,-84.74444,-81.89634,0.00115,3.51678,0.05001,-30.21603,18.78554,-68.10366,-1.32682,3.15261,3.02160,0.00000,0.00000,0.00000,0.00000,none
18.56250,-84.75635,-81.87244,0.00578,3.51825,0.04980,-30.13779,18.76773,-68.12756,-1.32547,3.15319,3.01378,0.00000,0.00000,0.00000,0.00000,none
18.56667,-84.76821,-81.92606,0.00151,3.51972,0.04959,-30.05963,18.74991,-68.07394,-1.32850,3.15188,3.00596,0.00000,0.00000,0.00000,0.00000,none
18.57083,-84.78003,-81.90190,0.00616,3.52117,0.04938,-29.98154,18.73209,-68.09810,-1.32714,3.15247,2.99815,0.00000,0.00000,0.00000,0.00000,none
18.57500,-84.79179,-81.95542,0.00189,3.52263,0.04917,-29.90353,18.71426,-68.04458,-1.33015,3.15116,2.99035,0.00000,0.00000,0.00000,0.00000,none
18.57917,-84.80350,-81.93101,0.00654,3.52407,0.04897,-29.82559,18.69642,-68.06899,-1.32878,3.15176,2.98256,0.00000,0.00000,0.00000,0.00000,none
18.58333,-84.81517,-81.98442,0.00227,3.52551,0.04877,-29.74772,18.67858,-68.01558,-1.33179,3.15045,2.97477,0.00000,0.00000,0.00000,0.00000,none
18.58750,-84.82679,-81.95978,0.00694,3.52694,0.04857,-29.66993,18.66075,-68.04022,-1.33040,3.15105,2.96699,0.00000,0.00000,0.00000,0.00000,none
18.59167,-84.83836,-82.01309,0.00267,3.52837,0.04837,-29.59222,18.64290,-67.98691,-1.33336,3.14965,2.95922,0.00000,0.00000,0.00000,0.00000,none
18.59583,-84.84989,-81.98821,0.00735,3.52979,0.04818,-29.51458,18.62506,-68.01179,-1.33200,3.15035,2.95146,0.00000,0.00000,0.00000,0.00000,none
18.60000,-84.86137,-82.04142,0.00308,3.53120,0.04799,-29.43701,18.60722,-67.95858,-1.33487,3.14875,2.94370,0.00000,0.00000,0.00000,0.00000,none
18.60417,-84.87280,-82.01631,0.00777,3.53261,0.04781,-29.35952,18.58939,-67.98369,-1.33353,3.14955,2.93595,0.00000,0.00000,0.00000,0.00000,none
18.60833,-84.88419,-82.06943,0.00351,3.53401,0.04762,-29.28210,18.57155,-67.93057,-1.33636,3.14786,2.92821,0.00000,0.00000,0.00000,0.00000,none
18.61250,-84.89554,-82.04409,0.00821,3.53540,0.04744,-29.20475,18.55372,-67.95591,-1.33501,3.14867,2.92048,0.00000,0.00000,0.00000,0.00000,none
18.61667,-84.90685,-82.09712,0.00394,3.53679,0.04726,-29.12748,18.53589,-67.90288,-1.33784,3.14698,2.91275,0.00000,0.00000,0.00000,0.00000,none
18.62083,-84.91811,-82.07155,0.00865,3.53818,0.04709,-29.05029,18.51807,-67.92845,-1.33648,3.14779,2.90503,0.00000,0.00000,0.00000,0.00000,none
18.62500,-84.92933,-82.12450,0.00439,3.53955,0.04692,-28.97317,18.50025,-67.87550,-1.33929,3.14612,2.89732,0.00000,0.00000,0.00000,0.00000,none
18.62917,-84.94051,-82.17721,0.00015,3.54092,0.04674,-28.89612,18.48262,-67.82279,-1.34210,3.14445,2.88961,0.00000,0.00000,0.00000,0.00000,none
18.63333,-84.95165,-82.15110,0.00490,3.54227,0.04656,-28.81915,18.46500,-67.84890,-1.34071,3.14527,2.88191,0.00000,0.00000,0.00000,0.00000,none
18.63750,-84.96275,-82.20371,0.00066,3.54363,0.04639,-28.74225,18.44738,-67.79629,-1.34351,3.14361,2.87422,0.00000,0.00000,0.00000,0.00000,none
18.64167,-84.97380,-82.17739,0.00543,3.54497,0.04622,-28.66542,18.42976,-67.82261,-1.34211,3.14444,2.86654,0.00000,0.00000,0.00000,0.00000,none
18.64583,-84.98482,-82.22992,0.00119,3.54631,0.04606,-28.58866,18.41214,-67.77008,-1.34491,3.14278,2.85887,0.00000,0.00000,0.00000,0.00000,none
18.65000,-84.99579,-82.20339,0.00597,3.54764,0.04589,-28.51198,18.39453,-67.79661,-1.34349,3.14362,2.85120,0.00000,0.00000,0.00000,0.00000,none
18.65417,-85.00673,-82.25585,0.00173,3.54897,0.04573,-28.43538,18.37691,-67.74415,-1.34629,3.14197,2.84354,0.00000,0.00000,0.00000,0.00000,none
18.65833,-85.01763,-82.22910,0.00651,3.55029,0.04558,-28.35884,18.35931,-67.77090,-1.34486,3.14281,2.83588,0.00000,0.00000,0.00000,0.00000,none
18.66250,-85.02849,-82.28149,0.00228,3.55161,0.04542,-28.28238,18.34170,-67.71851,-1.34765,3.14116,2.82824,0.00000,0.00000,0.00000,0.00000,none
18.66667,-85.03932,-82.25454,0.00707,3.55292,0.04527,-28.20600,18.32410,-67.74546,-1.34622,3.14201,2.82060,0.00000,0.00000,0.00000,0.00000,none
18.67083,-85.05011,-82.30685,0.00284,3.55422,0.04513,-28.12968,18.30650,-67.69315,-1.34900,3.14036,2.81297,0.00000,0.00000,0.00000,0.00000,none
18.67500,-85.06087,-82.27970,0.00764,3.55552,0.04498,-28.05344,18.28890,-67.72030,-1.34756,3.14121,2.80534,0.00000,0.00000,0.00000,0.00000,none
18.67917,-85.07159,-82.33195,0.00341,3.55681,0.04484,-27.97728,18.27131,-67.66805,-1.35034,3.13957,2.79773,0.00000,0.00000,0.00000,0.00000,none
18.68333,-85.08228,-82.30461,0.00823,3.55810,0.04471,-27.90118,18.25372,-67.69539,-1.34888,3.14043,2.79012,0.00000,0.00000,0.00000,0.00000,none
18.68750,-85.09293,-82.35679,0.00399,3.55938,0.04457,-27.82516,18.23613,-67.64321,-1.35166,3.13879,2.78252,0.00000,0.00000,0.00000,0.00000,none
18.69167,-85.10356,-82.32926,0.00882,3.56065,0.04444,-27.74921,18.21855,-67.67074,-1.35019,3.13965,2.77492,0.00000,0.00000,0.00000,0.00000,none
18.69583,-85.11416,-82.42128,0.00005,3.56193,0.04432,-27.67334,18.20097,-67.57872,-1.35509,3.13676,2.76733,0.00000,0.00000,0.00000,0.00000,none
18.70000,-85.12472,-82.39334,0.00491,3.56318,0.04418,-27.59754,18.18359,-67.60666,-1.35361,3.13764,2.75975,0.00000,0.00000,0.00000,0.00000,none
18.70417,-85.13525,-82.44519,0.00071,3.56443,0.04405,-27.52181,18.16621,-67.55481,-1.35637,3.13601,2.75218,0.00000,0.00000,0.00000,0.00000,none
18.70833,-85.14575,-82.41706,0.00558,3.56568,0.04392,-27.44615,18.14883,-67.58294,-1.35487,3.13690,2.74462,0.00000,0.00000,0.00000,0.00000,none
18.71250,-85.15622,-82.46885,0.00138,3.56692,0.04380,-27.37057,18.13145,-67.53115,-1.35763,3.13527,2.73706,0.00000,0.00000,0.00000,0.00000,none
18.71667,-85.16667,-82.44055,0.00626,3.56815,0.04368,-27.29506,18.11408,-67.55945,-1.35612,3.13616,2.72951,0.00000,0.00000,0.00000,0.00000,none
18.72083,-85.17708,-82.49229,0.00206,3.56938,0.04356,-27.21962,18.09670,-67.50771,-1.35887,3.13454,2.72196,0.00000,0.00000,0.00000,0.00000,none
18.72500,-85.18747,-82.46381,0.00696,3.57061,0.04345,-27.14425,18.07933,-67.53619,-1.35736,3.13543,2.71443,0.00000,0.00000,0.00000,0.00000,none
18.72917,-85.19783,-82.51549,0.00275,3.57183,0.04334,-27.06896,18.06196,-67.48451,-1.36011,3.13381,2.70690,0.00000,0.00000,0.00000,0.00000,none
18.73333,-85.20816,-82.48685,0.00766,3.57304,0.04323,-26.99374,18.04460,-67.51315,-1.35858,3.13471,2.69937,0.00000,0.00000,0.00000,0.00000,none
18.73750,-85.21847,-82.53848,0.00345,3.57425,0.04313,-26.91859,18.02724,-67.46152,-1.36133,3.13309,2.69186,0.00000,0.00000,0.00000,0.00000,none
18.74167,-85.22876,-82.50967,0.00837,3.57545,0.04303,-26.84351,18.00988,-67.49033,-1.35980,3.13399,2.68435,0.00000,0.00000,0.00000,0.00000,none
18.74583,-85.23902,-82.56126,0.00417,3.57665,0.04294,-26.76851,17.99252,-67.43874,-1.36254,3.13238,2.67685,0.00000,0.00000,0.00000,0.00000,none
18.75000,-85.24926,-82.53228,0.00910,3.57784,0.04284,-26.69357,17.97517,-67.46772,-1.36100,3.13329,2.66936,0.00000,0.00000,0.00000,0.00000,none
18.75417,-85.25947,-82.62416,0.00032,3.57903,0.04275,-26.61871,17.95782,-67.37584,-1.36589,3.13042,2.66187,0.00000,0.00000,0.00000,0.00000,none
18.75833,-85.26967,-82.59480,0.00529,3.58020,0.04266,-26.54392,17.94067,-67.40520,-1.36433,3.13133,2.65439,0.00000,0.00000,0.00000,0.00000,none
18.76250,-85.27984,-82.64609,0.00112,3.58137,0.04257,-26.46921,17.92352,-67.35391,-1.36706,3.12973,2.64692,0.00000,0.00000,0.00000,0.00000,none
18.76667,-85.29000,-82.61658,0.00609,3.58253,0.04248,-26.39456,17.90637,-67.38342,-1.36549,3.13065,2.63946,0.00000,0.00000,0.00000,0.00000,none
18.77083,-85.30013,-82.66783,0.00192,3.58369,0.04239,-26.31999,17.88922,-67.33217,-1.36822,3.12905,2.63200,0.00000,0.00000,0.00000,0.00000,none
18.77500,-85.31024,-82.63816,0.00691,3.58485,0.04231,-26.24549,17.87208,-67.36184,-1.36664,3.12998,2.62455,0.00000,0.00000,0.00000,0.00000,none
18.77917,-85.32033,-82.68939,0.00274,3.58600,0.04223,-26.17105,17.85494,-67.31061,-1.36936,3.12838,2.61711,0.00000,0.00000,0.00000,0.00000,none
18.78333,-85.33040,-82.65957,0.00773,3.58714,0.04216,-26.09669,17.83780,-67.34043,-1.36778,3.12931,2.60967,0.00000,0.00000,0.00000,0.00000,none
18.78750,-85.34046,-82.71076,0.00356,3.58828,0.04209,-26.02241,17.82066,-67.28924,-1.37050,3.12772,2.60224,0.00000,0.00000,0.00000,0.00000,none
18.79167,-85.35050,-82.68080,0.00857,3.58941,0.04202,-25.94819,17.80353,-67.31920,-1.36891,3.12865,2.59482,0.00000,0.00000,0.00000,0.00000,none
18.79583,-85.36053,-82.73196,0.00440,3.59054,0.04196,-25.87404,17.78640,-67.26804,-1.37163,3.12706,2.58740,0.00000,0.00000,0.00000,0.00000,none
18.80000,-85.37054,-82.78290,0.00026,3.59166,0.04189,-25.79997,17.76946,-67.21710,-1.37434,3.12548,2.58000,0.00000,0.00000,0.00000,0.00000,none
18.80417,-85.38053,-82.75250,0.00531,3.59277,0.04183,-25.72597,17.75253,-67.24750,-1.37272,3.12642,2.57260,0.00000,0.00000,0.00000,0.00000,none
18.80833,-85.39051,-82.80341,0.00117,3.59388,0.04176,-25.65203,17.73560,-67.19659,-1.37543,3.12484,2.56520,0.00000,0.00000,0.00000,0.00000,none
18.81250,-85.40047,-82.77288,0.00623,3.59498,0.04171,-25.57817,17.71867,-67.22712,-1.37381,3.12579,2.55782,0.00000,0.00000,0.00000,0.00000,none
18.81667,-85.41042,-82.82376,0.00209,3.59608,0.04165,-25.50438,17.70175,-67.17624,-1.37652,3.12421,2.55044,0.00000,0.00000,0.00000,0.00000,none
18.82083,-85.42036,-82.79310,0.00716,3.59717,0.04160,-25.43065,17.68482,-67.20690,-1.37489,3.12516,2.54307,0.00000,0.00000,0.00000,0.00000,none
18.82500,-85.43029,-82.84397,0.00303,3.59826,0.04155,-25.35700,17.66790,-67.15603,-1.37759,3.12358,2.53570,0.00000,0.00000,0.00000,0.00000,none
18.82917,-85.44020,-82.81318,0.00811,3.59935,0.04151,-25.28342,17.65098,-67.18682,-1.37595,3.12454,2.52834,0.00000,0.00000,0.00000,0.00000,none
18.83333,-85.45011,-82.86403,0.00397,3.60043,0.04147,-25.20991,17.63406,-67.13597,-1.37866,3.12296,2.52099,0.00000,0.00000,0.00000,0.00000,none
18.83750,-85.46000,-82.83312,0.00907,3.60150,0.04143,-25.13647,17.61714,-67.16688,-1.37702,3.12392,2.51365,0.00000,0.00000,0.00000,0.00000,none
18.84167,-85.46989,-82.92489,0.00031,3.60257,0.04140,-25.06310,17.60023,-67.07511,-1.38190,3.12107,2.50631,0.00000,0.00000,0.00000,0.00000,none
18.84583,-85.47977,-82.89363,0.00544,3.60362,0.04136,-24.98980,17.58352,-67.10637,-1.38024,3.12204,2.49898,0.00000,0.00000,0.00000,0.00000,none
18.85000,-85.48964,-82.94424,0.00134,3.60468,0.04133,-24.91657,17.56681,-67.05576,-1.38293,3.12048,2.49166,0.00000,0.00000,0.00000,0.00000,none
18.85417,-85.49950,-82.91286,0.00648,3.60573,0.04130,-24.84341,17.55010,-67.08714,-1.38126,3.12145,2.48434,0.00000,0.00000,0.00000,0.00000,none
18.85833,-85.50936,-82.96346,0.00238,3.60677,0.04127,-24.77032,17.53339,-67.03654,-1.38396,3.11988,2.47703,0.00000,0.00000,0.00000,0.00000,none
18.86250,-85.51921,-82.93197,0.00753,3.60781,0.04124,-24.69730,17.51668,-67.06803,-1.38228,3.12085,2.46973,0.00000,0.00000,0.00000,0.00000,none
18.86667,-85.52905,-82.98257,0.00343,3.60885,0.04122,-24.62435,17.49998,-67.01743,-1.38497,3.11929,2.46244,0.00000,0.00000,0.00000,0.00000,none
18.87083,-85.53889,-82.95098,0.00859,3.60987,0.04121,-24.55147,17.48328,-67.04902,-1.38329,3.12027,2.45515,0.00000,0.00000,0.00000,0.00000,none
18.87500,-85.54873,-83.00157,0.00449,3.61090,0.04120,-24.47866,17.46658,-66.99843,-1.38598,3.11870,2.44787,0.00000,0.00000,0.00000,0.00000,none
18.87917,-85.55856,-83.05194,0.00042,3.61192,0.04118,-24.40591,17.45008,-66.94806,-1.38867,3.11715,2.44059,0.00000,0.00000,0.00000,0.00000,none
18.88333,-85.56839,-83.01996,0.00562,3.61293,0.04116,-24.33324,17.43358,-66.98004,-1.38696,3.11814,2.43332,0.00000,0.00000,0.00000,0.00000,none
18.88750,-85.57822,-83.07034,0.00156,3.61393,0.04115,-24.26064,17.41708,-66.92966,-1.38964,3.11658,2.42606,0.00000,0.00000,0.00000,0.00000,none
18.89167,-85.58804,-83.03825,0.00677,3.61493,0.04114,-24.18810,17.40059,-66.96175,-1.38794,3.11757,2.41881,0.00000,0.00000,0.00000,0.00000,none
18.89583,-85.59787,-83.08863,0.00270,3.61593,0.04114,-24.11563,17.38409,-66.91137,-1.39062,3.11602,2.41156,0.00000,0.00000,0.00000,0.00000,none
18.90000,-85.60769,-83.05645,0.00793,3.61692,0.04114,-24.04323,17.36760,-66.94355,-1.38891,3.11701,2.40432,0.00000,0.00000,0.00000,0.00000,none
18.90417,-85.61751,-83.10684,0.00387,3.61791,0.04115,-23.97090,17.35111,-66.89316,-1.39159,3.11546,2.39709,0.00000,0.00000,0.00000,0.00000,none
18.90833,-85.62733,-83.07457,0.00910,3.61890,0.04115,-23.89864,17.33462,-66.92543,-1.38987,3.11645,2.38986,0.00000,0.00000,0.00000,0.00000,none
18.91250,-85.63716,-83.16634,0.00039,3.61988,0.04117,-23.82645,17.31813,-66.83366,-1.39476,3.11363,2.38264,0.00000,0.00000,0.00000,0.00000,none
18.91667,-85.64699,-83.13375,0.00566,3.62084,0.04117,-23.75432,17.30185,-66.86625,-1.39302,3.11463,2.37543,0.00000,0.00000,0.00000,0.00000,none
18.92083,-85.65682,-83.18394,0.00163,3.62181,0.04118,-23.68226,17.28556,-66.81606,-1.39569,3.11309,2.36823,0.00000,0.00000,0.00000,0.00000,none
18.92500,-85.66665,-83.15126,0.00692,3.62276,0.04120,-23.61028,17.26928,-66.84874,-1.39395,3.11409,2.36103,0.00000,0.00000,0.00000,0.00000,none
18.92917,-85.67649,-83.20146,0.00289,3.62372,0.04121,-23.53835,17.25300,-66.79854,-1.39662,3.11255,2.35384,0.00000,0.00000,0.00000,0.00000,none
18.93333,-85.68633,-83.16870,0.00818,3.62467,0.04123,-23.46650,17.23672,-66.83130,-1.39488,3.11355,2.34665,0.00000,0.00000,0.00000,0.00000,none
18.93750,-85.69618,-83.21892,0.00416,3.62562,0.04126,-23.39471,17.22044,-66.78108,-1.39755,3.11201,2.33947,0.00000,0.00000,0.00000,0.00000,none
18.94167,-85.70603,-83.18609,0.00946,3.62656,0.04129,-23.32300,17.20416,-66.81391,-1.39581,3.11302,2.33230,0.00000,0.00000,0.00000,0.00000,none
18.94583,-85.71589,-83.27790,0.00077,3.62750,0.04132,-23.25135,17.18789,-66.72210,-1.40069,3.11020,2.32513,0.00000,0.00000,0.00000,0.00000,none
18.95000,-85.72576,-83.24476,0.00612,3.62843,0.04135,-23.17976,17.17182,-66.75524,-1.39893,3.11122,2.31798,0.00000,0.00000,0.00000,0.00000,none
18.95417,-85.73564,-83.29480,0.00213,3.62935,0.04138,-23.10825,17.15575,-66.70520,-1.40159,3.10968,2.31082,0.00000,0.00000,0.00000,0.00000,none
18.95833,-85.74552,-83.26158,0.00748,3.63027,0.04141,-23.03680,17.13968,-66.73842,-1.39982,3.11070,2.30368,0.00000,0.00000,0.00000,0.00000,none
18.96250,-85.75541,-83.31164,0.00349,3.63119,0.04145,-22.96542,17.12361,-66.68836,-1.40249,3.10917,2.29654,0.00000,0.00000,0.00000,0.00000,none
18.96667,-85.76531,-83.27836,0.00886,3.63210,0.04149,-22.89410,17.10754,-66.72164,-1.40072,3.11019,2.28941,0.00000,0.00000,0.00000,0.00000,none
18.97083,-85.77522,-83.37017,0.00019,3.63301,0.04154,-22.82286,17.09148,-66.62983,-1.40561,3.10738,2.28229,0.00000,0.00000,0.00000,0.00000,none
18.97500,-85.78515,-83.33659,0.00560,3.63390,0.04158,-22.75167,17.07562,-66.66341,-1.40382,3.10840,2.27517,0.00000,0.00000,0.00000,0.00000,none
18.97917,-85.79508,-83.38648,0.00164,3.63480,0.04162,-22.68056,17.05976,-66.61352,-1.40647,3.10688,2.26806,0.00000,0.00000,0.00000,0.00000,none
18.98333,-85.80502,-83.35284,0.00706,3.63568,0.04167,-22.60951,17.04389,-66.64716,-1.40468,3.10791,2.26095,0.00000,0.00000,0.00000,0.00000,none
18.98750,-85.81497,-83.40276,0.00310,3.63657,0.04172,-22.53853,17.02803,-66.59724,-1.40734,3.10638,2.25385,0.00000,0.00000,0.00000,0.00000,none
18.99167,-85.82494,-83.36907,0.00853,3.63745,0.04178,-22.46761,17.01217,-66.63093,-1.40555,3.10741,2.24676,0.00000,0.00000,0.00000,0.00000,none
18.99583,-85.83492,-83.41902,0.00458,3.63833,0.04184,-22.39676,16.99631,-66.58098,-1.40821,3.10588,2.23968,0.00000,0.00000,0.00000,0.00000,none
19.00000,-85.84492,-83.46877,0.00066,3.63920,0.04189,-22.32597,16.98066,-66.53123,-1.41085,3.10436,2.23260,0.00000,0.00000,0.00000,0.00000,none
19.00417,-85.85493,-83.43476,0.00613,3.64006,0.04195,-22.25525,16.96501,-66.56524,-1.40904,3.10540,2.22553,0.00000,0.00000,0.00000,0.00000,none
19.00833,-85.86495,-83.48454,0.00221,3.64092,0.04201,-22.18460,16.94935,-66.51546,-1.41169,3.10388,2.21846,0.00000,0.00000,0.00000,0.00000,none
19.01250,-85.87499,-83.45048,0.00769,3.64177,0.04208,-22.11401,16.93370,-66.54952,-1.40988,3.10492,2.21140,0.00000,0.00000,0.00000,0.00000,none
19.01667,-85.88504,-83.50030,0.00378,3.64263,0.04215,-22.04349,16.91804,-66.49970,-1.41253,3.10340,2.20435,0.00000,0.00000,0.00000,0.00000,none
19.02083,-85.89511,-83.46620,0.00927,3.64347,0.04222,-21.97303,16.90239,-66.53380,-1.41072,3.10444,2.19730,0.00000,0.00000,0.00000,0.00000,none
19.02500,-85.90520,-83.55809,0.00066,3.64432,0.04230,-21.90263,16.88674,-66.44191,-1.41561,3.10164,2.19026,0.00000,0.00000,0.00000,0.00000,none
19.02917,-85.91531,-83.52370,0.00619,3.64515,0.04237,-21.83230,16.87129,-66.47630,-1.41378,3.10269,2.18323,0.00000,0.00000,0.00000,0.00000,none
