t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
0.58750,90.90688,74.64566,1.68897,-0.19420,-0.03644,1.17550,1.41155,52.87500,60.00000,158.22934,0.74797,0.17784,0.09796,0.00000,0.00000,0.20000,0.00000,none
0.59167,90.91554,74.62724,1.69236,-0.19245,-0.03611,1.18126,1.35567,53.25000,60.00000,158.62276,0.73363,0.17193,0.09844,0.00000,0.00000,0.20000,0.00000,none
0.59583,90.92412,74.60944,1.69567,-0.19070,-0.03578,1.18679,1.29898,53.62500,60.00000,159.01556,0.71932,0.16618,0.09890,0.00000,0.00000,0.20000,0.00000,none
0.60000,90.93263,74.59228,1.69891,-0.18895,-0.03544,1.19209,1.24150,54.00000,60.00000,159.40772,0.70502,0.16059,0.09934,0.00000,0.00000,0.20000,0.00000,none
0.60417,90.94105,74.57574,1.70208,-0.18719,-0.03510,1.19714,1.18325,54.37500,60.00000,159.79926,0.69075,0.15516,0.09976,0.00000,0.00000,0.20000,0.00000,none
0.60833,90.94939,74.55981,1.70518,-0.18543,-0.03476,1.20194,1.12425,54.75000,60.00000,160.19019,0.67642,0.14985,0.10016,0.00000,0.00000,0.20000,0.00000,none
0.61250,90.95764,74.54452,1.70820,-0.18366,-0.03442,1.20650,1.06452,55.12500,60.00000,160.58048,0.66201,0.14468,0.10054,0.00000,0.00000,0.20000,0.00000,none
0.61667,90.96582,74.52984,1.71114,-0.18189,-0.03407,1.21081,1.00406,55.50000,60.00000,160.97016,0.64763,0.13966,0.10090,0.00000,0.00000,0.20000,0.00000,none
0.62083,90.97391,74.51579,1.71401,-0.18012,-0.03372,1.21487,0.94289,55.87500,60.00000,161.35921,0.63328,0.13479,0.10124,0.00000,0.00000,0.20000,0.00000,none
0.62500,90.98192,74.50235,1.71681,-0.17835,-0.03337,1.21867,0.88104,56.25000,60.00000,161.74765,0.61895,0.13007,0.10156,0.00000,0.00000,0.20000,0.00000,none
0.62917,90.98984,74.48953,1.71953,-0.17658,-0.03302,1.22221,0.81852,56.62500,60.00000,162.13547,0.60461,0.12548,0.10185,0.00000,0.00000,0.20000,0.00000,none
0.63333,90.99768,74.47732,1.72217,-0.17481,-0.03266,1.22549,0.75535,57.00000,60.00000,162.52268,0.59025,0.12103,0.10212,0.00000,0.00000,0.20000,0.00000,none
0.63750,91.00544,74.46573,1.72474,-0.17304,-0.03231,1.22850,0.69154,57.37500,60.00000,162.90927,0.57591,0.11672,0.10238,0.00000,0.00000,0.20000,0.00000,none
0.64167,91.01311,74.45476,1.72723,-0.17127,-0.03195,1.23125,0.62712,57.75000,60.00000,163.29524,0.56160,0.11255,0.10260,0.00000,0.00000,0.20000,0.00000,none
0.64583,91.02069,74.44439,1.72965,-0.16950,-0.03159,1.23373,0.56209,58.12500,60.00000,163.68061,0.54731,0.10851,0.10281,0.00000,0.00000,0.20000,0.00000,none
0.65000,91.02819,74.43463,1.73200,-0.16774,-0.03124,1.23593,0.49648,58.50000,60.00000,164.06537,0.53305,0.10461,0.10299,0.00000,0.00000,0.20000,0.00000,none
0.65417,91.03561,74.42548,1.73426,-0.16597,-0.03088,1.23786,0.43030,58.87500,60.00000,164.44952,0.51886,0.10086,0.10316,0.00000,0.00000,0.20000,0.00000,none
0.65833,91.04294,74.41693,1.73645,-0.16421,-0.03052,1.23952,0.36358,59.25000,60.00000,164.83307,0.50470,0.09723,0.10329,0.00000,0.00000,0.20000,0.00000,none
0.66250,91.05018,74.40899,1.73857,-0.16246,-0.03016,1.24089,0.29633,59.62500,60.00000,165.21601,0.49056,0.09373,0.10341,0.00000,0.00000,0.20000,0.00000,none
0.66667,91.05734,74.40164,1.74061,-0.16071,-0.02981,1.24199,0.22856,60.00000,60.00000,165.59836,0.47643,0.09036,0.10350,0.00000,0.00000,0.20000,0.00000,none
0.67083,91.06442,74.39489,1.74258,-0.15896,-0.02945,1.24280,0.16030,60.00000,60.00000,165.60511,0.47618,0.09030,0.10357,0.00000,0.00000,0.20000,0.00000,none
0.67500,91.07140,74.38796,1.74454,-0.15726,-0.02909,1.24332,0.09224,60.00000,60.00000,165.61204,0.47593,0.09024,0.10361,0.00000,0.00000,0.20000,0.00000,none
0.67917,91.07830,74.38086,1.74651,-0.15560,-0.02871,1.24356,0.02439,60.00000,60.00000,165.61914,0.47567,0.09018,0.10363,0.00000,0.00000,0.20000,0.00000,none
0.68333,91.08511,74.37359,1.74847,-0.15398,-0.02833,1.24353,-0.04325,60.00000,60.00000,165.62641,0.47540,0.09012,0.10363,0.00000,0.00000,0.20000,0.00000,none
0.68750,91.09183,74.36614,1.75043,-0.15240,-0.02795,1.24320,-0.11068,60.00000,60.00000,165.63386,0.47512,0.09005,0.10360,0.00000,0.00000,0.20000,0.00000,none
0.69167,91.09846,74.35854,1.75239,-0.15086,-0.02756,1.24260,-0.17788,60.00000,60.00000,165.64146,0.47484,0.08999,0.10355,0.00000,0.00000,0.20000,0.00000,none
0.69583,91.10499,74.35076,1.75434,-0.14936,-0.02717,1.24172,-0.24487,60.00000,60.00000,165.64924,0.47455,0.08992,0.10348,0.00000,0.00000,0.20000,0.00000,none
0.70000,91.11143,74.34283,1.75630,-0.14790,-0.02677,1.24056,-0.31163,60.00000,60.00000,165.65717,0.47426,0.08985,0.10338,0.00000,0.00000,0.20000,0.00000,none
0.70417,91.11777,74.33474,1.75825,-0.14646,-0.02637,1.23913,-0.37817,60.00000,60.00000,165.66526,0.47396,0.08978,0.10326,0.00000,0.00000,0.20000,0.00000,none
0.70833,91.12402,74.32649,1.76020,-0.14507,-0.02597,1.23741,-0.44448,60.00000,60.00000,165.67351,0.47366,0.08971,0.10312,0.00000,0.00000,0.20000,0.00000,none
0.71250,91.13017,74.31808,1.76215,-0.14370,-0.02557,1.23542,-0.51055,60.00000,60.00000,165.68192,0.47335,0.08964,0.10295,0.00000,0.00000,0.20000,0.00000,none
0.71667,91.13623,74.30953,1.76410,-0.14237,-0.02516,1.23316,-0.57639,60.00000,60.00000,165.69047,0.47303,0.08956,0.10276,0.00000,0.00000,0.20000,0.00000,none
0.72083,91.14219,74.30083,1.76605,-0.14106,-0.02476,1.23062,-0.64200,60.00000,60.00000,165.69917,0.47271,0.08949,0.10255,0.00000,0.00000,0.20000,0.00000,none
0.72500,91.14805,74.29198,1.76799,-0.13979,-0.02435,1.22781,-0.70736,60.00000,60.00000,165.70802,0.47238,0.08941,0.10232,0.00000,0.00000,0.20000,0.00000,none
0.72917,91.15382,74.28299,1.76994,-0.13854,-0.02395,1.22473,-0.77248,60.00000,60.00000,165.71701,0.47205,0.08934,0.10206,0.00000,0.00000,0.20000,0.00000,none
0.73333,91.15949,74.27385,1.77188,-0.13732,-0.02354,1.22137,-0.83735,60.00000,60.00000,165.72615,0.47171,0.08926,0.10178,0.00000,0.00000,0.20000,0.00000,none
0.73750,91.16506,74.26458,1.77382,-0.13613,-0.02314,1.21775,-0.90197,60.00000,60.00000,165.73542,0.47137,0.08918,0.10148,0.00000,0.00000,0.20000,0.00000,none
0.74167,91.17053,74.25518,1.77575,-0.13497,-0.02273,1.21386,-0.96634,60.00000,60.00000,165.74482,0.47102,0.08910,0.10115,0.00000,0.00000,0.20000,0.00000,none
0.74583,91.17591,74.24564,1.77769,-0.13383,-0.02233,1.20970,-1.03046,60.00000,60.00000,165.75436,0.47067,0.08902,0.10081,0.00000,0.00000,0.20000,0.00000,none
0.75000,91.18120,74.23598,1.77962,-0.13271,-0.02193,1.20527,-1.09431,60.00000,60.00000,165.76402,0.47032,0.08893,0.10044,0.00000,0.00000,0.20000,0.00000,none
0.75417,91.18638,74.22618,1.78155,-0.13162,-0.02153,1.20058,-1.15791,60.00000,60.00000,165.77382,0.46995,0.08885,0.10005,0.00000,0.00000,0.20000,0.00000,none
0.75833,91.19148,74.21626,1.78348,-0.13055,-0.02113,1.19562,-1.22124,60.00000,60.00000,165.78374,0.46959,0.08877,0.09963,0.00000,0.00000,0.20000,0.00000,none
0.76250,91.19647,74.20622,1.78541,-0.12950,-0.02074,1.19040,-1.28431,60.00000,60.00000,165.79378,0.46922,0.08868,0.09920,0.00000,0.00000,0.20000,0.00000,none
0.76667,91.20138,74.19606,1.78734,-0.12848,-0.02035,1.18492,-1.34711,60.00000,60.00000,165.80394,0.46884,0.08859,0.09874,0.00000,0.00000,0.20000,0.00000,none
0.77083,91.20619,74.18578,1.78926,-0.12747,-0.01996,1.17917,-1.40963,60.00000,60.00000,165.81422,0.46846,0.08851,0.09826,0.00000,0.00000,0.20000,0.00000,none
0.77500,91.21091,74.17539,1.79118,-0.12649,-0.01957,1.17317,-1.47188,60.00000,60.00000,165.82461,0.46808,0.08842,0.09776,0.00000,0.00000,0.20000,0.00000,none
0.77917,91.21554,74.16489,1.79310,-0.12552,-0.01919,1.16691,-1.53385,60.00000,60.00000,165.83511,0.46769,0.08833,0.09724,0.00000,0.00000,0.20000,0.00000,none
0.78333,91.22007,74.15428,1.79501,-0.12458,-0.01881,1.16039,-1.59555,60.00000,60.00000,165.84572,0.46730,0.08824,0.09670,0.00000,0.00000,0.20000,0.00000,none
0.78750,91.22452,74.14356,1.79693,-0.12365,-0.01843,1.15361,-1.65696,60.00000,60.00000,165.85644,0.46690,0.08815,0.09613,0.00000,0.00000,0.20000,0.00000,none
0.79167,91.22888,74.13273,1.79884,-0.12274,-0.01806,1.14658,-1.71808,60.00000,60.00000,165.86727,0.46650,0.08806,0.09555,0.00000,0.00000,0.20000,0.00000,none
0.79583,91.23314,74.12180,1.80075,-0.12185,-0.01769,1.13930,-1.77891,60.00000,60.00000,165.87820,0.46610,0.08796,0.09494,0.00000,0.00000,0.20000,0.00000,none
0.80000,91.23732,74.11078,1.80265,-0.12098,-0.01733,1.13176,-1.83946,60.00000,60.00000,165.88922,0.46569,0.08787,0.09431,0.00000,0.00000,0.20000,0.00000,none
0.80417,91.24142,74.09965,1.80456,-0.12012,-0.01697,1.12397,-1.89971,60.00000,60.00000,165.90035,0.46528,0.08778,0.09366,0.00000,0.00000,0.20000,0.00000,none
0.80833,91.24542,74.08843,1.80646,-0.11928,-0.01661,1.11593,-1.95967,60.00000,60.00000,165.91157,0.46487,0.08768,0.09299,0.00000,0.00000,0.20000,0.00000,none
0.81250,91.24935,74.07712,1.80836,-0.11845,-0.01625,1.10764,-2.01932,60.00000,60.00000,165.92288,0.46445,0.08759,0.09230,0.00000,0.00000,0.20000,0.00000,none
0.81667,91.25319,74.06572,1.81025,-0.11764,-0.01590,1.09910,-2.07868,60.00000,60.00000,165.93428,0.46403,0.08749,0.09159,0.00000,0.00000,0.20000,0.00000,none
0.82083,91.25694,74.05423,1.81215,-0.11685,-0.01556,1.09032,-2.13773,60.00000,60.00000,165.94577,0.46360,0.08740,0.09086,0.00000,0.00000,0.20000,0.00000,none
0.82500,91.26061,74.04265,1.81404,-0.11607,-0.01522,1.08129,-2.19647,60.00000,60.00000,165.95735,0.46318,0.08730,0.09011,0.00000,0.00000,0.20000,0.00000,none
0.82917,91.26421,74.03099,1.81592,-0.11531,-0.01488,1.07201,-2.25490,60.00000,60.00000,165.96901,0.46274,0.08720,0.08933,0.00000,0.00000,0.20000,0.00000,none
0.83333,91.26772,74.01924,1.81781,-0.11455,-0.01455,1.06250,-2.31302,60.00000,60.00000,165.98076,0.46231,0.08710,0.08854,0.00000,0.00000,0.20000,0.00000,none
0.83750,91.27115,74.00742,1.81969,-0.11382,-0.01422,1.05274,-2.37083,60.00000,60.00000,165.99258,0.46187,0.08700,0.08773,0.00000,0.00000,0.20000,0.00000,none
0.84167,91.27451,73.99552,1.82157,-0.11309,-0.01389,1.04274,-2.42832,60.00000,60.00000,166.00448,0.46144,0.08690,0.08689,0.00000,0.00000,0.20000,0.00000,none
0.84583,91.27779,73.98354,1.82345,-0.11238,-0.01357,1.03250,-2.48549,60.00000,60.00000,166.01646,0.46100,0.08681,0.08604,0.00000,0.00000,0.20000,0.00000,none
0.85000,91.28099,73.97149,1.82532,-0.11168,-0.01326,1.02203,-2.54234,60.00000,60.00000,166.02851,0.46056,0.08671,0.08517,0.00000,0.00000,0.20000,0.00000,none
0.85417,91.28412,73.95937,1.82719,-0.11100,-0.01294,1.01132,-2.59886,60.00000,60.00000,166.04063,0.46012,0.08661,0.08428,0.00000,0.00000,0.20000,0.00000,none
0.85833,91.28717,73.94718,1.82906,-0.11032,-0.01264,1.00037,-2.65506,60.00000,60.00000,166.05282,0.45967,0.08651,0.08336,0.00000,0.00000,0.20000,0.00000,none
0.86250,91.29015,73.93492,1.83093,-0.10966,-0.01233,0.98919,-2.71092,60.00000,60.00000,166.06508,0.45922,0.08641,0.08243,0.00000,0.00000,0.20000,0.00000,none
0.86667,91.29306,73.92259,1.83279,-0.10901,-0.01204,0.97778,-2.76645,60.00000,60.00000,166.07741,0.45877,0.08630,0.08148,0.00000,0.00000,0.20000,0.00000,none
0.87083,91.29590,73.91020,1.83465,-0.10837,-0.01174,0.96614,-2.82165,60.00000,60.00000,166.08980,0.45832,0.08620,0.08051,0.00000,0.00000,0.20000,0.00000,none
0.87500,91.29867,73.89775,1.83650,-0.10774,-0.01145,0.95427,-2.87651,60.00000,60.00000,166.10225,0.45787,0.08610,0.07952,0.00000,0.00000,0.20000,0.00000,none
0.87917,91.30137,73.88524,1.83836,-0.10712,-0.01117,0.94217,-2.93103,60.00000,60.00000,166.11476,0.45741,0.08600,0.07851,0.00000,0.00000,0.20000,0.00000,none
0.88333,91.30400,73.87267,1.84021,-0.10651,-0.01088,0.92984,-2.98521,60.00000,60.00000,166.12733,0.45695,0.08590,0.07749,0.00000,0.00000,0.20000,0.00000,none
0.88750,91.30656,73.86004,1.84205,-0.10592,-0.01061,0.91729,-3.03905,60.00000,60.00000,166.13996,0.45649,0.08579,0.07644,0.00000,0.00000,0.20000,0.00000,none
0.89167,91.30906,73.84736,1.84390,-0.10533,-0.01033,0.90452,-3.09254,60.00000,60.00000,166.15264,0.45603,0.08569,0.07538,0.00000,0.00000,0.20000,0.00000,none
0.89583,91.31150,73.83462,1.84574,-0.10475,-0.01007,0.89152,-3.14567,60.00000,60.00000,166.16538,0.45556,0.08559,0.07429,0.00000,0.00000,0.20000,0.00000,none
0.90000,91.31387,73.82183,1.84758,-0.10418,-0.00980,0.87830,-3.19846,60.00000,60.00000,166.17817,0.45510,0.08548,0.07319,0.00000,0.00000,0.20000,0.00000,none
0.90417,91.31618,73.80900,1.84941,-0.10362,-0.00954,0.86487,-3.25089,60.00000,60.00000,166.19100,0.45463,0.08538,0.07207,0.00000,0.00000,0.20000,0.00000,none
0.90833,91.31842,73.79611,1.85124,-0.10308,-0.00928,0.85121,-3.30297,60.00000,60.00000,166.20389,0.45416,0.08527,0.07093,0.00000,0.00000,0.20000,0.00000,none
0.91250,91.32061,73.78318,1.85307,-0.10253,-0.00903,0.83734,-3.35469,60.00000,60.00000,166.21682,0.45369,0.08517,0.06978,0.00000,0.00000,0.20000,0.00000,none
0.91667,91.32274,73.77020,1.85489,-0.10200,-0.00878,0.82326,-3.40604,60.00000,60.00000,166.22980,0.45321,0.08506,0.06860,0.00000,0.00000,0.20000,0.00000,none
0.92083,91.32480,73.75718,1.85671,-0.10148,-0.00854,0.80896,-3.45704,60.00000,60.00000,166.24282,0.45274,0.08496,0.06741,0.00000,0.00000,0.20000,0.00000,none
0.92500,91.32682,73.74412,1.85853,-0.10097,-0.00830,0.79445,-3.50766,60.00000,60.00000,166.25588,0.45226,0.08485,0.06620,0.00000,0.00000,0.20000,0.00000,none
0.92917,91.32877,73.73102,1.86035,-0.10046,-0.00806,0.77973,-3.55792,60.00000,60.00000,166.26898,0.45178,0.08475,0.06498,0.00000,0.00000,0.20000,0.00000,none
0.93333,91.33067,73.71788,1.86216,-0.09996,-0.00783,0.76480,-3.60781,60.00000,60.00000,166.28212,0.45130,0.08464,0.06373,0.00000,0.00000,0.20000,0.00000,none
0.93750,91.33251,73.70470,1.86396,-0.09947,-0.00760,0.74966,-3.65733,60.00000,60.00000,166.29530,0.45082,0.08454,0.06247,0.00000,0.00000,0.20000,0.00000,none
0.94167,91.33430,73.69148,1.86577,-0.09899,-0.00738,0.73432,-3.70648,60.00000,60.00000,166.30852,0.45034,0.08443,0.06119,0.00000,0.00000,0.20000,0.00000,none
0.94583,91.33603,73.67824,1.86757,-0.09851,-0.00716,0.71878,-3.75524,60.00000,60.00000,166.32176,0.44986,0.08432,0.05990,0.00000,0.00000,0.20000,0.00000,none
0.95000,91.33772,73.66495,1.86936,-0.09805,-0.00694,0.70303,-3.80363,60.00000,60.00000,166.33505,0.44937,0.08422,0.05859,0.00000,0.00000,0.20000,0.00000,none
0.95417,91.33935,73.65164,1.87116,-0.09759,-0.00673,0.68708,-3.85164,60.00000,60.00000,166.34836,0.44888,0.08411,0.05726,0.00000,0.00000,0.20000,0.00000,none
0.95833,91.34093,73.63830,1.87295,-0.09713,-0.00652,0.67093,-3.89926,60.00000,60.00000,166.36170,0.44840,0.08400,0.05591,0.00000,0.00000,0.20000,0.00000,none
0.96250,91.34246,73.62492,1.87474,-0.09669,-0.00632,0.65459,-3.94650,60.00000,60.00000,166.37508,0.44791,0.08390,0.05455,0.00000,0.00000,0.20000,0.00000,none
0.96667,91.34395,73.61152,1.87652,-0.09625,-0.00611,0.63805,-3.99335,60.00000,60.00000,166.38848,0.44742,0.08379,0.05317,0.00000,0.00000,0.20000,0.00000,none
0.97083,91.34538,73.59810,1.87830,-0.09582,-0.00592,0.62131,-4.03981,60.00000,60.00000,166.40190,0.44693,0.08368,0.05178,0.00000,0.00000,0.20000,0.00000,none
0.97500,91.34677,73.58464,1.88007,-0.09539,-0.00572,0.60438,-4.08588,60.00000,60.00000,166.41536,0.44644,0.08358,0.05037,0.00000,0.00000,0.20000,0.00000,none
0.97917,91.34811,73.57117,1.88185,-0.09497,-0.00553,0.58726,-4.13156,60.00000,60.00000,166.42883,0.44595,0.08347,0.04894,0.00000,0.00000,0.20000,0.00000,none
0.98333,91.34941,73.55767,1.88361,-0.09456,-0.00534,0.56995,-4.17684,60.00000,60.00000,166.44233,0.44545,0.08336,0.04750,0.00000,0.00000,0.20000,0.00000,none
0.98750,91.35066,73.54415,1.88538,-0.09415,-0.00516,0.55246,-4.22172,60.00000,60.00000,166.45585,0.44496,0.08326,0.04604,0.00000,0.00000,0.20000,0.00000,none
0.99167,91.35187,73.53061,1.88714,-0.09375,-0.00498,0.53477,-4.26620,60.00000,60.00000,166.46939,0.44447,0.08315,0.04456,0.00000,0.00000,0.20000,0.00000,none
0.99583,91.35304,73.51705,1.88890,-0.09336,-0.00480,0.51691,-4.31028,60.00000,60.00000,166.48295,0.44397,0.08304,0.04308,0.00000,0.00000,0.20000,0.00000,none
1.00000,91.35416,73.50347,1.89065,-0.09297,-0.00462,0.49885,-4.35396,60.00000,60.00000,166.49653,0.44348,0.08294,0.04157,0.00000,0.00000,0.20000,0.00000,none
1.00417,91.35525,73.48987,1.89240,-0.09259,-0.00445,0.48062,-4.39723,60.00000,60.00000,166.51013,0.44298,0.08283,0.04005,0.00000,0.00000,0.20000,0.00000,none
1.00833,91.35629,73.47626,1.89415,-0.09221,-0.00428,0.46221,-4.44009,60.00000,60.00000,166.52374,0.44248,0.08272,0.03852,0.00000,0.00000,0.20000,0.00000,none
1.01250,91.35729,73.46264,1.89589,-0.09184,-0.00412,0.44362,-4.48255,60.00000,60.00000,166.53736,0.44199,0.08261,0.03697,0.00000,0.00000,0.20000,0.00000,none
1.01667,91.35826,73.44900,1.89763,-0.09147,-0.00396,0.42486,-4.52459,60.00000,60.00000,166.55100,0.44149,0.08251,0.03540,0.00000,0.00000,0.20000,0.00000,none
1.02083,91.35918,73.43535,1.89937,-0.09111,-0.00380,0.40592,-4.56622,60.00000,60.00000,166.56465,0.44099,0.08240,0.03383,0.00000,0.00000,0.20000,0.00000,none
1.02500,91.36007,73.42168,1.90110,-0.09076,-0.00364,0.38681,-4.60743,60.00000,60.00000,166.57832,0.44049,0.08229,0.03223,0.00000,0.00000,0.20000,0.00000,none
1.02917,91.36092,73.40801,1.90283,-0.09041,-0.00349,0.36752,-4.64823,60.00000,60.00000,166.59199,0.43999,0.08219,0.03063,0.00000,0.00000,0.20000,0.00000,none
1.03333,91.36174,73.39432,1.90455,-0.09006,-0.00334,0.34807,-4.68860,60.00000,60.00000,166.60568,0.43949,0.08208,0.02901,0.00000,0.00000,0.20000,0.00000,none
1.03750,91.36252,73.38063,1.90627,-0.08972,-0.00319,0.32845,-4.72856,60.00000,60.00000,166.61937,0.43899,0.08197,0.02737,0.00000,0.00000,0.20000,0.00000,none
1.04167,91.36326,73.36693,1.90799,-0.08939,-0.00305,0.30867,-4.76809,60.00000,60.00000,166.63307,0.43849,0.08187,0.02572,0.00000,0.00000,0.20000,0.00000,none
1.04583,91.36397,73.35322,1.90970,-0.08906,-0.00290,0.28872,-4.80720,60.00000,60.00000,166.64678,0.43799,0.08176,0.02406,0.00000,0.00000,0.20000,0.00000,none
1.05000,91.36465,73.33951,1.91141,-0.08873,-0.00277,0.26861,-4.84588,60.00000,60.00000,166.66049,0.43749,0.08165,0.02238,0.00000,0.00000,0.20000,0.00000,none
1.05417,91.36529,73.32579,1.91311,-0.08841,-0.00263,0.24834,-4.88414,60.00000,60.00000,166.67421,0.43699,0.08155,0.02069,0.00000,0.00000,0.20000,0.00000,none
1.05833,91.36590,73.31207,1.91481,-0.08809,-0.00250,0.22791,-4.92196,60.00000,60.00000,166.68793,0.43649,0.08144,0.01899,0.00000,0.00000,0.20000,0.00000,none
1.06250,91.36648,73.29834,1.91651,-0.08778,-0.00237,0.20732,-4.95935,60.00000,60.00000,166.70166,0.43599,0.08134,0.01728,0.00000,0.00000,0.20000,0.00000,none
1.06667,91.36703,73.28461,1.91820,-0.08747,-0.00224,0.18658,-4.99631,60.00000,60.00000,166.71539,0.43549,0.08123,0.01555,0.00000,0.00000,0.20000,0.00000,none
1.07083,91.36755,73.27088,1.91989,-0.08717,-0.00211,0.16569,-5.03284,60.00000,60.00000,166.72912,0.43499,0.08112,0.01381,0.00000,0.00000,0.20000,0.00000,none
1.07500,91.36804,73.25715,1.92158,-0.08687,-0.00199,0.14464,-5.06893,60.00000,60.00000,166.74285,0.43449,0.08102,0.01205,0.00000,0.00000,0.20000,0.00000,none
1.07917,91.36850,73.24342,1.92326,-0.08658,-0.00187,0.12345,-5.10458,60.00000,60.00000,166.75658,0.43398,0.08091,0.01029,0.00000,0.00000,0.20000,0.00000,none
1.08333,91.36893,73.22969,1.92494,-0.08629,-0.00175,0.10210,-5.13979,60.00000,60.00000,166.77031,0.43348,0.08081,0.00851,0.00000,0.00000,0.20000,0.00000,none
1.08750,91.36934,73.21596,1.92661,-0.08600,-0.00163,0.08061,-5.17455,60.00000,60.00000,166.78404,0.43298,0.08070,0.00672,0.00000,0.00000,0.20000,0.00000,none
1.09167,91.36971,73.20223,1.92828,-0.08572,-0.00152,0.05898,-5.20888,60.00000,60.00000,166.79777,0.43248,0.08060,0.00492,0.00000,0.00000,0.20000,0.00000,none
1.09583,91.37006,73.18850,1.92995,-0.08544,-0.00141,0.03721,-5.24276,60.00000,60.00000,166.81150,0.43198,0.08049,0.00310,0.00000,0.00000,0.20000,0.00000,none
1.10000,91.37038,73.17478,1.93161,-0.08517,-0.00130,0.01529,-5.27620,60.00000,60.00000,166.82522,0.43148,0.08039,0.00127,0.00000,0.00000,0.20000,0.00000,none
1.10417,91.37068,73.16107,1.93327,-0.08490,-0.00119,-0.00676,-5.30913,60.00000,60.00000,166.83893,0.43098,0.08028,0.00068,0.00000,0.00000,0.20000,0.00000,none
1.10833,91.37095,73.14736,1.93492,-0.08463,-0.00109,-0.02895,-5.34085,60.00000,60.00000,166.85264,0.43048,0.08018,0.00289,0.00000,0.00000,0.20000,0.00000,none
1.11250,91.37120,73.13365,1.93657,-0.08437,-0.00098,-0.05126,-5.37109,60.00000,60.00000,166.86635,0.42998,0.08008,0.00513,0.00000,0.00000,0.20000,0.00000,none
1.11667,91.37142,73.11996,1.93821,-0.08411,-0.00088,-0.07370,-5.39987,60.00000,60.00000,166.88004,0.42948,0.07997,0.00737,0.00000,0.00000,0.20000,0.00000,none
1.12083,91.37162,73.10627,1.93986,-0.08385,-0.00078,-0.09626,-5.42718,60.00000,60.00000,166.89373,0.42898,0.07987,0.00963,0.00000,0.00000,0.20000,0.00000,none
1.12500,91.37180,73.09259,1.94149,-0.08360,-0.00069,-0.11893,-5.45302,60.00000,60.00000,166.90741,0.42848,0.07976,0.01189,0.00000,0.00000,0.20000,0.00000,none
1.12917,91.37195,73.07892,1.94313,-0.08335,-0.00059,-0.14170,-5.47739,60.00000,60.00000,166.92108,0.42798,0.07966,0.01417,0.00000,0.00000,0.20000,0.00000,none
1.13333,91.37208,73.06526,1.94476,-0.08311,-0.00050,-0.16457,-5.50029,60.00000,60.00000,166.93474,0.42748,0.07956,0.01646,0.00000,0.00000,0.20000,0.00000,none
1.13750,91.37219,73.05161,1.94638,-0.08287,-0.00041,-0.18754,-5.52174,60.00000,60.00000,166.94839,0.42698,0.07945,0.01875,0.00000,0.00000,0.20000,0.00000,none
1.14167,91.37227,73.03797,1.94800,-0.08263,-0.00032,-0.21058,-5.54171,60.00000,60.00000,166.96203,0.42649,0.07935,0.02106,0.00000,0.00000,0.20000,0.00000,none
1.14583,91.37234,73.02434,1.94962,-0.08239,-0.00023,-0.23371,-5.56023,60.00000,60.00000,166.97566,0.42599,0.07925,0.02337,0.00000,0.00000,0.20000,0.00000,none
1.15000,91.37238,73.01072,1.95123,-0.08216,-0.00014,-0.25692,-5.57730,60.00000,60.00000,166.98928,0.42549,0.07915,0.02569,0.00000,0.00000,0.20000,0.00000,none
1.15417,91.37241,72.99712,1.95284,-0.08193,-0.00006,-0.28019,-5.59291,60.00000,60.00000,167.00288,0.42499,0.07905,0.02802,0.00000,0.00000,0.20000,0.00000,none
1.15833,91.37241,72.98353,1.95444,-0.08170,0.00003,-0.30352,-5.60707,60.00000,60.00000,167.01647,0.42450,0.07894,0.03035,0.00000,0.00000,0.20000,0.00000,none
1.16250,91.37239,72.96995,1.95604,-0.08148,0.00011,-0.32691,-5.61979,60.00000,60.00000,167.03005,0.42400,0.07884,0.03269,0.00000,0.00000,0.20000,0.00000,none
1.16667,91.37236,72.95639,1.95764,-0.08126,0.00019,-0.35035,-5.63106,60.00000,60.00000,167.04361,0.42351,0.07874,0.03504,0.00000,0.00000,0.20000,0.00000,none
1.17083,91.37231,72.94285,1.95923,-0.08104,0.00026,-0.37384,-5.64091,60.00000,60.00000,167.05715,0.42301,0.07864,0.03738,0.00000,0.00000,0.20000,0.00000,none
1.17500,91.37223,72.92931,1.96082,-0.08083,0.00034,-0.39736,-5.64932,60.00000,60.00000,167.07069,0.42252,0.07854,0.03974,0.00000,0.00000,0.20000,0.00000,none
1.17917,91.37214,72.91580,1.96240,-0.08061,0.00042,-0.42091,-5.65631,60.00000,60.00000,167.08420,0.42203,0.07844,0.04209,0.00000,0.00000,0.20000,0.00000,none
1.18333,91.37204,72.90230,1.96398,-0.08040,0.00049,-0.44449,-5.66188,60.00000,60.00000,167.09770,0.42153,0.07834,0.04445,0.00000,0.00000,0.20000,0.00000,none
1.18750,91.37191,72.88881,1.96556,-0.08020,0.00056,-0.46809,-5.66604,60.00000,60.00000,167.11119,0.42104,0.07824,0.04681,0.00000,0.00000,0.20000,0.00000,none
